,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
243,가야관광호텔,충청남도 예산군 덕산면 신평1길 14,169769.96658725,354736.022599224,충청남도
244,하센 당진호텔,충청남도 당진시 송악읍 반촌로 192,173329.679886931,377862.972726383,충청남도
245,(주) 호반호텔앤리조트 스플라스 리솜Ⅰ,"충청남도 예산군 덕산면 온천단지3로 45-7, 스플라스 리솜Ⅰ",169245.272422568,354787.740208922,충청남도
246,(주)호반호텔앤리조트 스플라스 리솜Ⅱ,"충청남도 예산군 덕산면 온천단지3로 45-7, 스플라스 리솜Ⅱ",169245.272422568,354787.740208922,충청남도
247,비체팰리스휴양콘도미니엄,충청남도 보령시 웅천읍 열린바다1길 78,157816.838767429,304393.844049956,충청남도
248,호텔마스타 대천,"충청남도 보령시 대해로 876, 호텔마스타 대천 (신흑동)",156677.986783147,311919.423476203,충청남도
249,한화호텔앤드리조트(주)대천한화콘도미니엄,충청남도 보령시 해수욕장3길 11-10 (신흑동),156793.512731781,311688.411618473,충청남도
250,대천리조트,충청남도 보령시 옥마벚길 10 (명천동),166054.979520767,314691.913895836,충청남도
251,쏠레르,충청남도 보령시 해수욕장8길 28 (신흑동),156093.718172047,312695.001467778,충청남도
252,블룸비스타호텔앤컨퍼런스주식회사,경기도 양평군 강하면 강남로 316,237228.208814659,444288.440672666,경기도
253,쉐르빌온천관광호텔,경기도 양평군 개군면 신내길7번길 37,246891.019516448,440801.585392521,경기도
254,메이관광호텔,서울특별시 중랑구 망우로52길 28 (상봉동),207875.674530468,454873.610188721,서울특별시
255,드씨엘관광호텔,서울특별시 중랑구 동일로 866 (묵동),206879.187709228,456164.316640469,서울특별시
256,광주관광호텔,광주광역시 북구 서하로183번길 56 (오치동),190942.14283954,188134.606519152,광주광역시
257,상지,서울특별시 관악구 신림동3길 13-8 (신림동),193553.030136586,442745.098221121,서울특별시
258,호텔디아티스트 연신내점,서울특별시 은평구 통일로 891 (갈현동),192817.322848018,457796.737235427,서울특별시
259,오션투헤븐,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 A동 5~6층 (민락동)",393521.998603867,185933.100965604,부산광역시
260,통나무파크,제주특별자치도 제주시 애월읍 도치돌길 293,140936.098635636,-9364.38499303802,제주특별자치도
261,호텔 인 나인,"서울특별시 강남구 영동대로 618, 호텔인나인 (삼성동)",205230.860541362,445942.050995741,서울특별시
262,STOWER HOSTEL,서울특별시 영등포구 신길로33길 20 (신길동),191851.193004066,444816.908814418,서울특별시
263,월미도 관광호텔,인천광역시 중구 월미로 274 (북성동1가),164260.222088009,441219.456577001,인천광역시
264,베스트웨스턴 제주호텔,"제주특별자치도 제주시 도령로 27, 네이버후드 (노형동)",151768.376794816,-832.664540121125,제주특별자치도
265,골드원호텔,제주특별자치도 서귀포시 이어도로 1032 (서호동),155409.013082039,-27876.4062574583,제주특별자치도
266,대가야호스텔,"경상북도 고령군 쌍림면 미숭로 225, 고령군향토문화학교",311476.017403693,246072.245817952,경상북도
267,H7L 호스텔,"부산광역시 수영구 광안해변로 179, 7층 (광안동)",392732.161638137,185542.452702234,부산광역시
268,언플랜드88,"부산광역시 수영구 민락수변로 15, 3~4층 (민락동)",393491.728645246,185994.388945232,부산광역시
269,마로니에,경기도 가평군 청평면 호명리길 57-98,240483.132484518,469267.016055951,경기도
270,헤이리풀빌라 워라밸 호스텔,경기도 파주시 탄현면 샘철길 38-12,172524.991488126,476370.202825523,경기도
271,오션더포인트호텔,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 A동 7~10층 (민락동)",393521.998603867,185933.100965604,부산광역시
272,스카이뷰컨트리클럽,경상남도 함양군 서상면 소로길 237,265004.487708737,243516.800839321,경상남도
273,호텔 엘리시아,대구광역시 달서구 갈밭남로 45 (대곡동),338561.14949865,256761.623843122,대구광역시
274,천섬,"경기도 가평군 설악면 자잠로282번길 18-16, 힐스테이",243332.129162485,466201.322953049,경기도
275,옹기종기,인천광역시 중구 용유서로480번길 22-14 (을왕동),144455.671503856,440253.808204675,인천광역시
276,엠디호텔 독산,"서울특별시 금천구 시흥대로 315, 금천롯데캐슬골드파크4차 (독산동)",190799.832998673,439885.941303087,서울특별시
277,디아크리조트,전라남도 여수시 돌산읍 돌산로 3169-38,269333.786654144,133932.984736172,전라남도
278,통영그란데호스텔,경상남도 통영시 진남아랫길 10 (미수동),328609.294485193,148977.377002661,경상남도
279,카인드호텔,경기도 성남시 분당구 황새울로329번길 10 (서현동),210681.033134779,431588.221081786,경기도
280,경's 호스텔,대구광역시 중구 북성로4길 61 (인교동),343148.565977717,264649.87332747,대구광역시
281,CH관광호텔,경기도 남양주시 별내면 청학로 77,210373.075507964,467213.351103484,경기도
282,씨사이드아덴(색달해변리조트),제주특별자치도 서귀포시 중문관광로 124 (색달동),145328.468733137,-27352.6444710818,제주특별자치도
283,KEY WEST,전라남도 여수시 이순신광장로 139 (중앙동),267653.955157458,137946.666795435,전라남도
284,오블라디 호스텔,경기도 파주시 문산읍 문현말길 113-2,179757.116579047,482732.335758155,경기도
285,알파존,"경기도 안양시 동안구 흥안대로 84-2, 알파존 (호계동)",195881.708109454,429654.23662337,경기도
286,파인(FINE) 관광호텔,"경기도 용인시 기흥구 삼성2로96번길 29-49, 파인관광호텔 (농서동)",207436.417080948,413038.717340396,경기도
287,순천만 뉴 빌리지 호스텔 1,전라남도 순천시 순천만길 354 (대대동),246101.65176566,155687.448960688,전라남도
288,순천만 숨(suːm),전라남도 순천시 순천만길 352 (대대동),246096.309554262,155701.321741388,전라남도
289,순천만 뉴 빌리지 호스텔 4,전라남도 순천시 순천만길 348 (대대동),246084.593354403,155731.737649621,전라남도
290,순천만 뉴 빌리지 호스텔 3,전라남도 순천시 순천만길 350 (대대동),246090.646042003,155716.024774223,전라남도
291,토요코인 대구동성로,대구광역시 중구 동성로1길 15 (동성로3가),343954.167844521,264162.324129732,대구광역시
292,오션스테이호텔,"부산광역시 수영구 광안해변로278번길 42, 오션브릿지 B동 7층 (민락동)",393521.998603867,185933.100965604,부산광역시
294,에스파시오,경기도 파주시 탄현면 방촌로955번길 270-2,175823.041358152,481238.259302066,경기도
295,광안어썸,"부산광역시 수영구 광안해변로 249, 249타워 6층 (민락동)",393213.336569594,186059.235750394,부산광역시
296,루만스테이,전라남도 목포시 하당로30번길 16 (상동),147038.147266625,144655.687292859,전라남도
297,더 시에나 리조트,제주특별자치도 서귀포시 용흥로66번길 158-8 (강정동),151901.333666588,-25542.4990061124,제주특별자치도
298,이화블로섬하우스,"서울특별시 서대문구 이화여대1안길 13, 2~8층 (대현동)",195013.650484425,450588.358613375,서울특별시
300,키키디디,전라남도 여수시 상암4길 67 (상암동),266450.241149635,147857.056219125,전라남도
301,언플랜드88,"부산광역시 수영구 남천바다로33번길 47, 마린빌딩 7,8층 (광안동)",392690.888678443,185530.075768262,부산광역시
302,보다스테이,"부산광역시 수영구 민락로13번길 21, 금샘빌딩 3,4층 (민락동)",393249.389286913,186172.178070711,부산광역시
303,백송온천관광호텔,대구광역시 군위군 부계면 한티로 2244,349501.484608682,286608.42803308,대구광역시
304,더원비지니스호텔,전라남도 강진군 강진읍 영랑로 17,178719.40731729,126561.774083999,전라남도
305,속초 비즈니스호텔 카멜,강원특별자치도 속초시 청초호반로 202 (교동),338415.335911612,522775.106918887,강원특별자치도
306,마레몬스관광호텔,"강원특별자치도 속초시 동해대로 3705, 외 8필지 (대포동)",340676.644410418,519441.621379438,강원특별자치도
307,LACKY HOSTEL(락희호스텔),강원특별자치도 양구군 양구읍 비봉로 99-3,286452.800930751,512432.608621713,강원특별자치도
308,예림하우스,"강원특별자치도 태백시 고원로 35-1, 예림빌딩 4층 401호 (황지동)",376553.590877597,408143.440897612,강원특별자치도
309,(주)이랜드파크 켄싱턴리조트 설악밸리,"강원특별자치도 고성군 토성면 신평골길 8-25, 켄싱턴리조트설악밸리",330529.932775924,526094.133496786,강원특별자치도
310,무등파크호텔,광주광역시 동구 지호로164번길 14-10 (지산동),195261.20284838,183146.892507356,광주광역시
311,오아시타,광주광역시 동구 동명로20번길 20 (동명동),193143.413473092,183470.405272978,광주광역시
312,ACC DESIGN호텔,광주광역시 동구 금남로 226-11 (충장로2가),192334.068913737,183260.558821578,광주광역시
313,호텔선샤인,대전광역시 동구 동서대로 1700 (가양동),239289.443275532,316566.963437533,대전광역시
314,belleza 호텔,대전광역시 동구 동서대로1683번길 46-8 (용전동),239072.795503998,316787.255419391,대전광역시
315,(주)동부산온천호텔,부산광역시 기장군 장안읍 장안로 38,404770.45246328,207205.267789628,부산광역시
316,아난티펜트하우스 해운대,부산광역시 기장군 기장읍 기장해안로 268-31,402899.641123847,191203.839034323,부산광역시
317,아난티 앳 부산 코브,부산광역시 기장군 기장읍 기장해안로 268-32,402877.323258318,191010.778505998,부산광역시
318,다이아몬드 호텔,"인천광역시 중구 월미로 299 (북성동1가, 다이아몬드호텔)",164544.94046652,441542.314190955,인천광역시
319,파라다이스호텔&리조트,"인천광역시 중구 공항로424번길 72 (운서동, 아이비씨디오빌)",152407.84952483,437537.647881003,인천광역시
320,을왕비치(본관),nan,144944.774779794,437961.424844701,nan
321,캐슬파크,"인천광역시 중구 을왕로58번길 10-9, 캐슬파크 호스텔 (을왕동)",144423.696199701,438757.939323004,인천광역시
322,을왕비치(별관),nan,144935.826153821,437995.475716117,nan
323,포시즌호스텔,"인천광역시 중구 을왕로40번길 10 (을왕동, 포시즌모텔)",144349.495652466,438848.47982895,인천광역시
324,맨하탄호스텔,"인천광역시 중구 을왕로58번길 11 (을왕동, 해오름)",144489.921123711,438687.517131476,인천광역시
325,대명호스텔,nan,144836.167323314,438367.142393421,nan
326,오션스카이가족호텔,"인천광역시 중구 선녀바위로 35 (을왕동, 오션스카이)",144830.391019513,437976.882726941,인천광역시
327,무의도 빨간지붕호스텔,인천광역시 중구 대무의로 488 (무의동),149695.760248409,430558.708762854,인천광역시
328,더프린스호텔,인천광역시 중구 을왕로58번길 5 (을왕동),144321.545752344,438776.126125643,인천광역시
329,미호재 동인천점,"인천광역시 중구 자유공원로 3-8, 2층 (인현동)",167255.264626189,441486.434411813,인천광역시
330,바이드302,인천광역시 중구 용유서로302번길 11 (을왕동),144773.111491402,438385.18957165,인천광역시
331,호텔ORA,"인천광역시 중구 공항서로 345 (남북동, 트윈TWO관광호텔)",148428.047651016,439261.123935499,인천광역시
332,해변호스텔,인천광역시 중구 을왕로13번길 5 (을왕동),144500.088350686,438354.0008781,인천광역시
333,왕산예림 호스텔,인천광역시 중구 용유서로479번길 27-1 (을왕동),144136.591572493,440190.119181526,인천광역시
334,하나스토리 호스텔,인천광역시 중구 용유서로 341 (을왕동),144494.279768631,438668.942386294,인천광역시
335,세븐호텔,"인천광역시 중구 신포로23번길 3 (중앙동4가, 대원장모텔)",166709.109305415,441054.20297774,인천광역시
336,엘림비치 킹스테이,"인천광역시 중구 용유서로423번길 31-1, 엘림비치존2 (을왕동)",144086.486047293,439615.924669654,인천광역시
337,옐로마린호텔,인천광역시 중구 월미로234번길 10 (북성동1가),164415.9432144,441560.402514141,인천광역시
338,별하우스 호스텔,인천광역시 중구 용유서로450번길 62 (을왕동),144847.528874296,439787.021189686,인천광역시
